transaction_id,seller_id,month,transaction_date,category,gmv,commission_rate,commission,gst_on_commission,shipping_fee,return_amount,expected_payout,actual_payout,discrepancy_amount,status,root_cause,payment_method,days_outstanding,sla_breach,resolution_status
TXN109350,SLR1060,Oct-2024,2024-10-12,Automotive,500.0,0.12,60.0,10.8,72.39,2.02,354.79,354.79,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109351,SLR1001,Nov-2024,2024-11-17,Beauty,1819.96,0.08,145.6,26.21,21.18,97.65,1529.32,1529.32,0.0,Processed,NONE,UPI,0,False,N/A
TXN109352,SLR1029,Dec-2024,2024-12-26,Fashion,500.0,0.1,50.0,9.0,94.58,11.65,334.77,334.77,0.0,Processed,NONE,UPI,0,False,N/A
TXN109353,SLR1069,Dec-2024,2024-12-20,Books,500.0,0.12,60.0,10.8,37.04,40.12,352.04,352.04,0.0,Processed,NONE,UPI,0,False,N/A
TXN109354,SLR1001,Nov-2024,2024-11-24,Beauty,500.0,0.08,40.0,7.2,82.84,30.79,339.17,339.17,0.0,Processed,NONE,UPI,0,False,N/A
TXN109355,SLR1092,Dec-2024,2024-12-14,Electronics,500.0,0.15,75.0,13.5,108.47,10.66,292.37,292.37,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109356,SLR1090,Oct-2024,2024-10-21,Fashion,500.0,0.15,75.0,13.5,73.85,25.05,312.6,312.6,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109357,SLR1000,Oct-2024,2024-10-22,Books,1998.36,0.08,159.87,28.78,135.73,75.67,1598.31,1598.31,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109358,SLR1038,Nov-2024,2024-11-11,Automotive,500.0,0.12,60.0,10.8,129.32,38.66,261.22,261.22,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109359,SLR1011,Nov-2024,2024-11-06,Books,769.68,0.1,76.97,13.85,110.86,10.79,557.21,557.21,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109360,SLR1108,Nov-2024,2024-11-26,Fashion,500.0,0.15,75.0,13.5,66.13,54.14,291.23,318.3,27.07,Discrepancy,RETURN_TIMING_MISMATCH,NEFT,34,True,Resolved
TXN109361,SLR1025,Oct-2024,2024-10-24,Sports,1137.92,0.1,113.79,20.48,118.04,29.67,855.94,855.94,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109362,SLR1066,Nov-2024,2024-11-29,Fashion,500.0,0.12,60.0,10.8,23.29,35.98,369.93,369.93,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109363,SLR1076,Oct-2024,2024-10-15,Toys,500.0,0.12,60.0,10.8,79.17,25.86,324.17,324.17,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109364,SLR1056,Nov-2024,2024-11-09,Furniture,500.0,0.12,60.0,10.8,41.77,16.04,371.39,371.39,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109365,SLR1007,Dec-2024,2024-12-10,Fashion,500.0,0.08,40.0,7.2,108.68,104.08,240.04,240.04,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109366,SLR1059,Oct-2024,2024-10-23,Electronics,500.0,0.12,60.0,10.8,26.25,83.28,319.67,319.67,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109367,SLR1041,Oct-2024,2024-10-29,Furniture,514.26,0.12,61.71,11.11,96.34,33.44,311.66,311.66,0.0,Processed,NONE,UPI,0,False,N/A
TXN109368,SLR1060,Oct-2024,2024-10-18,Automotive,500.0,0.12,60.0,10.8,85.13,92.08,251.99,503.98,251.99,Discrepancy,DUPLICATE_TRANSACTION,Cheque,26,True,Pending
TXN109369,SLR1062,Oct-2024,2024-10-30,Beauty,500.0,0.12,60.0,10.8,134.36,13.05,281.79,281.79,0.0,Processed,NONE,UPI,0,False,N/A
TXN109370,SLR1010,Nov-2024,2024-11-02,Fashion,500.0,0.1,50.0,9.0,93.98,13.39,333.63,333.63,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109371,SLR1006,Oct-2024,2024-10-23,Furniture,1466.73,0.08,117.34,21.12,40.82,1.92,1285.53,1285.53,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109372,SLR1055,Nov-2024,2024-11-11,Books,500.0,0.12,60.0,10.8,120.49,22.8,285.91,285.91,0.0,Processed,NONE,UPI,0,False,N/A
TXN109373,SLR1040,Oct-2024,2024-10-11,Beauty,500.0,0.12,60.0,10.8,38.33,41.57,349.3,349.3,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109374,SLR1083,Dec-2024,2024-12-06,Fashion,500.0,0.15,75.0,13.5,72.18,38.48,300.84,300.84,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109375,SLR1046,Nov-2024,2024-11-19,Grocery,500.0,0.12,60.0,10.8,149.99,43.65,235.56,209.04,-26.52,Discrepancy,CATEGORY_POLICY_CHANGE,UPI,12,True,In Review
TXN109376,SLR1042,Nov-2024,2024-11-25,Books,500.0,0.12,60.0,10.8,65.26,7.41,356.53,356.53,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109377,SLR1049,Nov-2024,2024-11-28,Beauty,500.0,0.12,60.0,10.8,74.04,59.35,295.81,295.81,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109378,SLR1077,Nov-2024,2024-11-05,Electronics,500.0,0.12,60.0,10.8,23.4,52.15,353.65,353.65,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109379,SLR1065,Dec-2024,2024-12-02,Books,500.0,0.12,60.0,10.8,125.16,8.9,295.14,295.14,0.0,Processed,NONE,UPI,0,False,N/A
TXN109380,SLR1093,Dec-2024,2024-12-07,Furniture,500.0,0.15,75.0,13.5,114.42,68.32,228.76,228.76,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109381,SLR1109,Oct-2024,2024-10-17,Beauty,500.0,0.15,75.0,13.5,72.69,6.29,332.52,332.52,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109382,SLR1046,Dec-2024,2024-12-27,Grocery,500.0,0.12,60.0,10.8,95.08,19.58,314.54,315.62,1.08,Discrepancy,TAX_RATE_DISCREPANCY,UPI,37,True,Pending
TXN109383,SLR1053,Dec-2024,2024-12-05,Grocery,500.0,0.12,60.0,10.8,94.79,39.5,294.91,294.91,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109384,SLR1028,Nov-2024,2024-11-04,Sports,500.0,0.1,50.0,9.0,29.29,19.92,391.79,391.79,0.0,Processed,NONE,UPI,0,False,N/A
TXN109385,SLR1084,Oct-2024,2024-10-02,Automotive,500.0,0.15,75.0,13.5,49.06,13.62,348.82,348.82,0.0,Processed,NONE,UPI,0,False,N/A
TXN109386,SLR1112,Nov-2024,2024-11-18,Toys,500.0,0.15,75.0,13.5,112.33,40.47,258.7,258.7,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109387,SLR1118,Oct-2024,2024-10-26,Sports,500.0,0.15,75.0,13.5,44.62,11.0,355.88,355.88,0.0,Processed,NONE,UPI,0,False,N/A
TXN109388,SLR1108,Nov-2024,2024-11-18,Fashion,500.0,0.15,75.0,13.5,100.33,4.04,307.13,307.13,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109389,SLR1095,Nov-2024,2024-11-11,Automotive,500.0,0.15,75.0,13.5,63.27,76.57,271.66,271.66,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109390,SLR1027,Dec-2024,2024-12-15,Automotive,626.78,0.1,62.68,11.28,118.89,27.1,406.83,406.83,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109391,SLR1082,Oct-2024,2024-10-07,Electronics,500.0,0.15,75.0,13.5,49.89,98.2,263.41,263.41,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109392,SLR1029,Dec-2024,2024-12-22,Fashion,594.0,0.1,59.4,10.69,20.42,4.32,499.17,499.17,0.0,Processed,NONE,UPI,0,False,N/A
TXN109393,SLR1104,Oct-2024,2024-10-24,Electronics,500.0,0.15,75.0,13.5,41.45,110.29,259.76,259.76,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109394,SLR1087,Dec-2024,2024-12-26,Beauty,500.0,0.15,75.0,13.5,142.25,45.23,224.02,224.02,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109395,SLR1001,Nov-2024,2024-11-02,Beauty,1967.88,0.08,157.43,28.34,119.53,178.17,1484.41,1484.41,0.0,Processed,NONE,UPI,0,False,N/A
TXN109396,SLR1114,Dec-2024,2024-12-13,Books,500.0,0.15,75.0,13.5,133.21,56.68,221.61,221.61,0.0,Processed,NONE,UPI,0,False,N/A
TXN109397,SLR1022,Dec-2024,2024-12-16,Toys,508.29,0.1,50.83,9.15,138.04,23.32,286.95,286.95,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109398,SLR1067,Oct-2024,2024-10-03,Automotive,500.0,0.12,60.0,10.8,100.01,10.52,318.67,318.67,0.0,Processed,NONE,UPI,0,False,N/A
TXN109399,SLR1115,Nov-2024,2024-11-08,Grocery,500.0,0.15,75.0,13.5,76.93,23.32,311.25,311.25,0.0,Processed,NONE,UPI,0,False,N/A
TXN109400,SLR1021,Dec-2024,2024-12-29,Fashion,905.08,0.1,90.51,16.29,61.17,73.08,664.03,664.03,0.0,Processed,NONE,UPI,0,False,N/A
TXN109401,SLR1053,Oct-2024,2024-10-08,Grocery,500.0,0.12,60.0,10.8,79.33,10.11,339.76,339.76,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109402,SLR1019,Oct-2024,2024-10-16,Grocery,500.0,0.1,50.0,9.0,114.81,16.84,309.35,309.35,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109403,SLR1103,Dec-2024,2024-12-08,Sports,500.0,0.15,75.0,13.5,111.04,84.7,215.76,215.76,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109404,SLR1041,Dec-2024,2024-12-09,Furniture,500.0,0.12,60.0,10.8,112.57,55.74,260.89,246.2,-14.69,Discrepancy,CATEGORY_POLICY_CHANGE,UPI,33,True,Pending
TXN109405,SLR1109,Nov-2024,2024-11-26,Beauty,500.0,0.15,75.0,13.5,40.29,4.42,366.79,1712.72,1345.93,Discrepancy,MANUAL_ADJUSTMENT_OVERRIDE,NEFT,31,True,In Review
TXN109406,SLR1033,Oct-2024,2024-10-23,Automotive,500.0,0.1,50.0,9.0,49.53,82.38,309.09,309.09,0.0,Processed,NONE,UPI,0,False,N/A
TXN109407,SLR1000,Dec-2024,2024-12-30,Books,1215.62,0.08,97.25,17.5,141.51,65.97,893.39,893.39,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109408,SLR1070,Dec-2024,2024-12-02,Automotive,500.0,0.12,60.0,10.8,117.98,8.4,302.82,302.82,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109409,SLR1075,Oct-2024,2024-10-01,Automotive,517.63,0.12,62.12,11.18,38.8,14.84,390.69,390.69,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109410,SLR1032,Dec-2024,2024-12-14,Books,655.02,0.1,65.5,11.79,61.85,71.54,444.34,444.34,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109411,SLR1002,Nov-2024,2024-11-15,Sports,895.12,0.08,71.61,12.89,41.37,50.14,719.11,744.18,25.07,Discrepancy,RETURN_TIMING_MISMATCH,RTGS,32,True,Pending
TXN109412,SLR1098,Nov-2024,2024-11-20,Automotive,500.0,0.15,75.0,13.5,63.55,16.17,331.78,331.78,0.0,Processed,NONE,UPI,0,False,N/A
TXN109413,SLR1056,Dec-2024,2024-12-18,Furniture,500.0,0.12,60.0,10.8,108.94,11.16,309.1,309.1,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109414,SLR1049,Nov-2024,2024-11-21,Beauty,500.0,0.12,60.0,10.8,101.18,23.41,304.61,304.61,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109415,SLR1019,Nov-2024,2024-11-18,Grocery,500.0,0.1,50.0,9.0,86.7,7.21,347.09,347.09,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109416,SLR1118,Nov-2024,2024-11-30,Sports,500.0,0.15,75.0,13.5,125.97,85.21,200.32,200.32,0.0,Processed,NONE,UPI,0,False,N/A
TXN109417,SLR1095,Oct-2024,2024-10-20,Automotive,500.0,0.15,75.0,13.5,37.33,89.49,284.68,284.68,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109418,SLR1107,Nov-2024,2024-11-04,Books,500.0,0.15,75.0,13.5,140.89,78.83,191.78,191.78,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109419,SLR1004,Dec-2024,2024-12-28,Sports,1333.4,0.08,106.67,19.2,127.01,109.4,971.12,971.12,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109420,SLR1014,Nov-2024,2024-11-11,Toys,764.05,0.1,76.41,13.75,69.7,31.34,572.85,572.85,0.0,Processed,NONE,UPI,0,False,N/A
TXN109421,SLR1078,Nov-2024,2024-11-21,Books,500.0,0.12,60.0,10.8,118.07,9.33,301.8,298.1,-3.7,Discrepancy,CURRENCY_ROUNDING_ERROR,UPI,9,True,Resolved
TXN109422,SLR1087,Dec-2024,2024-12-21,Beauty,500.0,0.15,75.0,13.5,28.72,13.77,369.01,369.01,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109423,SLR1085,Nov-2024,2024-11-23,Books,500.0,0.15,75.0,13.5,101.47,12.17,297.86,297.86,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109424,SLR1106,Nov-2024,2024-11-11,Toys,500.0,0.15,75.0,13.5,57.7,38.92,314.88,314.88,0.0,Processed,NONE,UPI,0,False,N/A
TXN109425,SLR1033,Dec-2024,2024-12-25,Automotive,674.37,0.1,67.44,12.14,87.3,48.25,459.24,459.24,0.0,Processed,NONE,UPI,0,False,N/A
TXN109426,SLR1088,Oct-2024,2024-10-16,Furniture,500.0,0.15,75.0,13.5,70.31,6.56,334.63,334.63,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109427,SLR1065,Dec-2024,2024-12-21,Books,500.0,0.12,60.0,10.8,90.18,14.55,324.47,324.47,0.0,Processed,NONE,UPI,0,False,N/A
TXN109428,SLR1106,Dec-2024,2024-12-13,Toys,500.0,0.15,75.0,13.5,132.62,33.35,245.53,245.53,0.0,Processed,NONE,UPI,0,False,N/A
TXN109429,SLR1004,Oct-2024,2024-10-21,Sports,2851.21,0.08,228.1,41.06,122.49,178.53,2281.03,2281.03,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109430,SLR1046,Dec-2024,2024-12-19,Grocery,500.0,0.12,60.0,10.8,59.97,23.31,345.92,345.92,0.0,Processed,NONE,UPI,0,False,N/A
TXN109431,SLR1067,Dec-2024,2024-12-07,Automotive,500.0,0.12,60.0,10.8,100.27,6.6,322.33,322.3,-0.03,Discrepancy,CURRENCY_ROUNDING_ERROR,UPI,31,True,Pending
TXN109432,SLR1068,Dec-2024,2024-12-31,Furniture,500.0,0.12,60.0,10.8,134.26,41.05,253.89,-864.47,-1118.36,Discrepancy,MANUAL_ADJUSTMENT_OVERRIDE,RTGS,12,True,In Review
TXN109433,SLR1102,Nov-2024,2024-11-05,Books,500.0,0.15,75.0,13.5,78.35,33.44,299.71,299.71,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109434,SLR1045,Oct-2024,2024-10-15,Automotive,548.76,0.12,65.85,11.85,90.3,5.99,374.77,374.77,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109435,SLR1075,Dec-2024,2024-12-05,Automotive,500.0,0.12,60.0,10.8,33.51,4.21,391.48,391.48,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109436,SLR1089,Nov-2024,2024-11-25,Toys,500.0,0.15,75.0,13.5,87.61,50.87,273.02,273.02,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109437,SLR1088,Oct-2024,2024-10-06,Furniture,500.0,0.15,75.0,13.5,59.5,10.31,341.69,341.69,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109438,SLR1017,Oct-2024,2024-10-10,Automotive,942.28,0.1,94.23,16.96,36.73,70.12,724.24,724.24,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109439,SLR1083,Nov-2024,2024-11-05,Fashion,500.0,0.15,75.0,13.5,60.3,55.92,295.28,295.28,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109440,SLR1086,Nov-2024,2024-11-13,Toys,500.0,0.15,75.0,13.5,118.34,46.6,246.56,247.91,1.35,Discrepancy,TAX_RATE_DISCREPANCY,Cheque,4,True,Resolved
TXN109441,SLR1011,Oct-2024,2024-10-19,Books,582.96,0.1,58.3,10.49,84.32,5.61,424.24,424.24,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109442,SLR1108,Dec-2024,2024-12-11,Fashion,500.0,0.15,75.0,13.5,83.66,1.61,326.23,326.23,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109443,SLR1012,Dec-2024,2024-12-07,Sports,693.19,0.1,69.32,12.48,59.46,146.18,405.75,405.75,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109444,SLR1110,Nov-2024,2024-11-22,Grocery,500.0,0.15,75.0,13.5,42.35,21.0,348.15,348.15,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109445,SLR1100,Nov-2024,2024-11-15,Books,500.0,0.15,75.0,13.5,21.18,36.41,353.91,372.12,18.21,Discrepancy,RETURN_TIMING_MISMATCH,NEFT,4,True,Resolved
TXN109446,SLR1043,Nov-2024,2024-11-29,Beauty,500.0,0.12,60.0,10.8,145.17,87.14,196.89,196.89,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109447,SLR1083,Nov-2024,2024-11-03,Fashion,500.0,0.15,75.0,13.5,46.0,4.21,361.29,361.29,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109448,SLR1020,Dec-2024,2024-12-14,Toys,539.46,0.1,53.95,9.71,22.06,33.24,420.5,420.5,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109449,SLR1068,Nov-2024,2024-11-29,Furniture,500.0,0.12,60.0,10.8,75.62,54.61,298.97,298.97,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109450,SLR1078,Dec-2024,2024-12-02,Books,500.0,0.12,60.0,10.8,120.3,8.91,299.99,299.99,0.0,Processed,NONE,UPI,0,False,N/A
TXN109451,SLR1072,Nov-2024,2024-11-07,Grocery,500.0,0.12,60.0,10.8,87.98,2.41,338.81,338.81,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109452,SLR1010,Dec-2024,2024-12-03,Fashion,500.0,0.1,50.0,9.0,136.82,18.8,285.38,173.91,-111.47,Discrepancy,MANUAL_ADJUSTMENT_OVERRIDE,RTGS,2,False,In Review
TXN109453,SLR1048,Oct-2024,2024-10-23,Beauty,500.0,0.12,60.0,10.8,140.65,38.39,250.16,250.16,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109454,SLR1020,Nov-2024,2024-11-26,Toys,925.93,0.1,92.59,16.67,110.67,54.57,651.43,651.43,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109455,SLR1049,Nov-2024,2024-11-26,Beauty,500.0,0.12,60.0,10.8,89.96,22.37,316.87,316.87,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109456,SLR1049,Nov-2024,2024-11-24,Beauty,500.0,0.12,60.0,10.8,40.5,74.66,314.04,314.04,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109457,SLR1022,Oct-2024,2024-10-27,Toys,684.12,0.1,68.41,12.31,38.38,43.75,521.27,521.27,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109458,SLR1073,Nov-2024,2024-11-15,Electronics,500.0,0.12,60.0,10.8,130.71,90.49,208.0,208.0,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109459,SLR1086,Nov-2024,2024-11-28,Toys,500.0,0.15,75.0,13.5,47.69,9.91,353.9,353.9,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109460,SLR1113,Dec-2024,2024-12-08,Toys,500.0,0.15,75.0,13.5,112.74,3.58,295.18,295.18,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109461,SLR1029,Oct-2024,2024-10-13,Fashion,653.13,0.1,65.31,11.76,59.75,0.83,515.48,515.48,0.0,Processed,NONE,UPI,0,False,N/A
TXN109462,SLR1087,Dec-2024,2024-12-27,Beauty,500.0,0.15,75.0,13.5,103.94,20.61,286.95,286.95,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109463,SLR1116,Oct-2024,2024-10-24,Beauty,500.0,0.15,75.0,13.5,138.49,20.25,252.76,252.76,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109464,SLR1089,Nov-2024,2024-11-30,Toys,500.0,0.15,75.0,13.5,100.29,60.46,250.75,250.75,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109465,SLR1109,Nov-2024,2024-11-21,Beauty,500.0,0.15,75.0,13.5,115.78,1.99,293.73,293.73,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109466,SLR1097,Dec-2024,2024-12-30,Furniture,500.0,0.15,75.0,13.5,107.78,4.87,298.85,298.85,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109467,SLR1006,Oct-2024,2024-10-09,Furniture,500.0,0.08,40.0,7.2,61.61,10.29,380.9,380.9,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109468,SLR1060,Nov-2024,2024-11-04,Automotive,500.0,0.12,60.0,10.8,26.18,80.22,322.8,362.91,40.11,Discrepancy,RETURN_TIMING_MISMATCH,Cheque,17,True,In Review
TXN109469,SLR1018,Dec-2024,2024-12-28,Automotive,635.24,0.1,63.52,11.43,108.05,24.32,427.92,427.92,0.0,Processed,NONE,UPI,0,False,N/A
TXN109470,SLR1050,Oct-2024,2024-10-15,Grocery,500.0,0.12,60.0,10.8,53.33,28.28,347.59,348.67,1.08,Discrepancy,TAX_RATE_DISCREPANCY,UPI,1,False,Pending
TXN109471,SLR1039,Nov-2024,2024-11-30,Automotive,554.36,0.12,66.52,11.97,136.97,108.43,230.47,230.47,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109472,SLR1045,Dec-2024,2024-12-25,Automotive,500.0,0.12,60.0,10.8,48.33,45.38,335.49,335.49,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109473,SLR1067,Oct-2024,2024-10-26,Automotive,500.0,0.12,60.0,10.8,80.09,16.84,332.27,332.27,0.0,Processed,NONE,UPI,0,False,N/A
TXN109474,SLR1028,Nov-2024,2024-11-25,Sports,500.0,0.1,50.0,9.0,81.41,37.2,322.39,322.39,0.0,Processed,NONE,UPI,0,False,N/A
TXN109475,SLR1095,Oct-2024,2024-10-03,Automotive,500.0,0.15,75.0,13.5,136.29,17.99,257.22,257.22,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109476,SLR1022,Dec-2024,2024-12-05,Toys,757.23,0.1,75.72,13.63,106.72,117.12,444.04,444.04,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109477,SLR1096,Dec-2024,2024-12-27,Electronics,500.0,0.15,75.0,13.5,85.61,33.6,292.29,292.29,0.0,Processed,NONE,UPI,0,False,N/A
TXN109478,SLR1091,Dec-2024,2024-12-19,Sports,500.0,0.15,75.0,13.5,99.63,47.83,264.04,264.04,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109479,SLR1076,Nov-2024,2024-11-10,Toys,500.0,0.12,60.0,10.8,105.63,28.05,295.52,295.52,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109480,SLR1088,Oct-2024,2024-10-12,Furniture,500.0,0.15,75.0,13.5,72.92,71.96,266.62,266.62,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109481,SLR1051,Oct-2024,2024-10-27,Beauty,500.0,0.12,60.0,10.8,114.04,17.66,297.5,595.0,297.5,Discrepancy,DUPLICATE_TRANSACTION,UPI,30,True,Pending
TXN109482,SLR1018,Nov-2024,2024-11-17,Automotive,500.0,0.1,50.0,9.0,122.85,56.91,261.24,261.24,0.0,Processed,NONE,UPI,0,False,N/A
TXN109483,SLR1009,Oct-2024,2024-10-12,Fashion,1683.33,0.08,134.67,24.24,69.2,68.15,1387.07,1387.07,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109484,SLR1117,Nov-2024,2024-11-24,Electronics,500.0,0.15,75.0,13.5,100.04,13.68,297.78,297.78,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109485,SLR1053,Nov-2024,2024-11-12,Grocery,507.53,0.12,60.9,10.96,29.04,9.86,396.77,396.77,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109486,SLR1101,Oct-2024,2024-10-15,Electronics,500.0,0.15,75.0,13.5,85.3,59.62,266.58,266.58,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109487,SLR1098,Nov-2024,2024-11-30,Automotive,500.0,0.15,75.0,13.5,21.01,49.18,341.31,341.31,0.0,Processed,NONE,UPI,0,False,N/A
TXN109488,SLR1002,Dec-2024,2024-12-01,Sports,1179.86,0.08,94.39,16.99,39.62,52.96,975.9,975.9,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109489,SLR1051,Nov-2024,2024-11-11,Beauty,500.0,0.12,60.0,10.8,119.88,40.42,268.9,268.62,-0.28,Discrepancy,CURRENCY_ROUNDING_ERROR,UPI,37,True,In Review
TXN109490,SLR1088,Oct-2024,2024-10-21,Furniture,500.0,0.15,75.0,13.5,141.84,42.77,226.89,226.89,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109491,SLR1119,Oct-2024,2024-10-26,Home & Kitchen,500.0,0.15,75.0,13.5,41.15,64.06,306.29,306.29,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109492,SLR1072,Nov-2024,2024-11-05,Grocery,500.0,0.12,60.0,10.8,48.48,14.06,366.66,366.66,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109493,SLR1037,Oct-2024,2024-10-26,Automotive,500.0,0.12,60.0,10.8,64.14,1.67,363.39,363.39,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109494,SLR1011,Dec-2024,2024-12-25,Books,500.0,0.1,50.0,9.0,123.29,0.43,317.28,317.28,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109495,SLR1052,Oct-2024,2024-10-06,Toys,500.0,0.12,60.0,10.8,68.54,58.16,302.5,302.5,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109496,SLR1082,Nov-2024,2024-11-11,Electronics,500.0,0.15,75.0,13.5,47.45,84.44,279.61,279.61,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109497,SLR1067,Dec-2024,2024-12-02,Automotive,500.0,0.12,60.0,10.8,86.48,5.75,336.97,336.97,0.0,Processed,NONE,UPI,0,False,N/A
TXN109498,SLR1021,Oct-2024,2024-10-27,Fashion,688.63,0.1,68.86,12.39,33.95,42.62,530.81,530.81,0.0,Processed,NONE,UPI,0,False,N/A
TXN109499,SLR1005,Oct-2024,2024-10-17,Furniture,2610.09,0.08,208.81,37.59,126.34,391.19,1846.16,1846.16,0.0,Processed,NONE,NEFT,0,False,N/A
TXN109500,SLR1112,Oct-2024,2024-10-29,Toys,500.0,0.15,75.0,13.5,53.45,22.77,335.28,335.28,0.0,Processed,NONE,Cheque,0,False,N/A
TXN109501,SLR1055,Dec-2024,2024-12-18,Books,512.12,0.12,61.45,11.06,96.63,91.7,251.28,251.28,0.0,Processed,NONE,UPI,0,False,N/A
TXN109502,SLR1014,Nov-2024,2024-11-13,Toys,725.19,0.1,72.52,13.05,148.85,51.45,439.32,439.32,0.0,Processed,NONE,UPI,0,False,N/A
TXN109503,SLR1102,Oct-2024,2024-10-08,Books,500.0,0.15,75.0,13.5,116.25,6.67,288.58,288.58,0.0,Processed,NONE,RTGS,0,False,N/A
TXN109504,SLR1048,Nov-2024,2024-11-07,Beauty,599.67,0.12,71.96,12.95,119.04,83.19,312.53,312.53,0.0,Processed,NONE,RTGS,0,False,N/A
